Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FS","Données de la sécurité alimentaire","598","Papouasie-Nouvelle-Guinée","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","6.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","598","Papouasie-Nouvelle-Guinée","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2018","2018","1000 I$","5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","598","Papouasie-Nouvelle-Guinée","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2016","2016","Kcal/personne/jour","21","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","598","Papouasie-Nouvelle-Guinée","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","20","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","598","Papouasie-Nouvelle-Guinée","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2018","2018","Kcal/personne/jour","20","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","598","Papouasie-Nouvelle-Guinée","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2016","2016","Kcal/personne/jour","2209","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","598","Papouasie-Nouvelle-Guinée","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2017","2017","Kcal/personne/jour","2212","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","598","Papouasie-Nouvelle-Guinée","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2018","2018","Kcal/personne/jour","2216","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","600","Paraguay","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20152017","2015-2017","%","131","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","600","Paraguay","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20162018","2016-2018","%","131","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","600","Paraguay","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20172019","2017-2019","%","131","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","600","Paraguay","6121","Valeur","21012","Part des céréales, des racines et des tubercules dans les apports énergétiques alimentaires (%) (moyenne sur 3 ans)","20152017","2015-2017","%","48","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","600","Paraguay","6121","Valeur","21012","Part des céréales, des racines et des tubercules dans les apports énergétiques alimentaires (%) (moyenne sur 3 ans)","20162018","2016-2018","%","48","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","600","Paraguay","6121","Valeur","21012","Part des céréales, des racines et des tubercules dans les apports énergétiques alimentaires (%) (moyenne sur 3 ans)","20172019","2017-2019","%","49","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","600","Paraguay","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20152017","2015-2017","g/personne/jour","66","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","600","Paraguay","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20162018","2016-2018","g/personne/jour","68","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","600","Paraguay","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","g/personne/jour","70","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","600","Paraguay","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20152017","2015-2017","g/personne/jour","26","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","600","Paraguay","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20162018","2016-2018","g/personne/jour","27","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","600","Paraguay","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","g/personne/jour","27.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","600","Paraguay","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2016","2016","I$","13163.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","600","Paraguay","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","I$","13604.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","600","Paraguay","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","I$","13848.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","600","Paraguay","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20152017","2015-2017","%","8","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","600","Paraguay","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","600","Paraguay","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20172019","2017-2019","%","9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","600","Paraguay","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2016","2016","indice","0.14","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","600","Paraguay","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","0","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","600","Paraguay","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","-0.08","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","600","Paraguay","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2016","2016","1000 I$","177.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","600","Paraguay","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","172","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","600","Paraguay","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2018","2018","1000 I$","38.6","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","600","Paraguay","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2016","2016","Kcal/personne/jour","54","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","600","Paraguay","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","52","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","600","Paraguay","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2018","2018","Kcal/personne/jour","56","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","600","Paraguay","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2016","2016","Kcal/personne/jour","2355","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","600","Paraguay","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2017","2017","Kcal/personne/jour","2356","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","600","Paraguay","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2018","2018","Kcal/personne/jour","2358","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","604","Pérou","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20152017","2015-2017","%","120","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","604","Pérou","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20162018","2016-2018","%","120","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","604","Pérou","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20172019","2017-2019","%","121","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","604","Pérou","6121","Valeur","21012","Part des céréales, des racines et des tubercules dans les apports énergétiques alimentaires (%) (moyenne sur 3 ans)","20152017","2015-2017","%","53","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","604","Pérou","6121","Valeur","21012","Part des céréales, des racines et des tubercules dans les apports énergétiques alimentaires (%) (moyenne sur 3 ans)","20162018","2016-2018","%","53","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","604","Pérou","6121","Valeur","21012","Part des céréales, des racines et des tubercules dans les apports énergétiques alimentaires (%) (moyenne sur 3 ans)","20172019","2017-2019","%","52","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","604","Pérou","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20152017","2015-2017","g/personne/jour","86.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","604","Pérou","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20162018","2016-2018","g/personne/jour","87.4","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","604","Pérou","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","g/personne/jour","89.4","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","604","Pérou","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20152017","2015-2017","g/personne/jour","40.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","604","Pérou","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20162018","2016-2018","g/personne/jour","41.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","604","Pérou","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","g/personne/jour","43","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","604","Pérou","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2016","2016","I$","12321.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","604","Pérou","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2017","2017","I$","12442.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","604","Pérou","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","I$","12696.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","604","Pérou","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20152017","2015-2017","%","9","E","Valeur estimée",""
